A,11IA,KOCH FLD,42.349872,-92.513392,988,0,0,1300,0
A,11KS,DAVIS FLD,37.255011,-96.960372,1212,0,0,2000,0
A,11LA,TIGER PASS,29.258750,-89.353025,0,0,0,2000,0
A,11MU,ROCKY TOP AIRFIELD,36.657917,-92.465578,1273,0,0,900,0
A,11TN,DENNEY,35.595861,-85.718853,898,0,0,1200,0
A,11WY,THOMPSON CREEK OILFI,44.958606,-104.868656,3814,18000,18000,3000,0
A,12CL,NEWTON FIELD,36.156897,-119.849578,194,18000,18000,2700,0
A,12CN,RICHTER AVIATION,39.268406,-122.116781,57,0,0,2800,0
A,12KS,SOOTER,37.937669,-97.493939,1388,18000,18000,2600,0
A,12LS,HAINS,30.178611,-92.285000,20,18000,18000,2100,0
A,12ND,PIETSCHTREE AIRSTRIP,48.295503,-101.427492,1577,0,0,1300,0
A,12NK,WESTPORT,44.158386,-73.432906,276,18000,18000,2700,0
A,12TT,D AN P FARM,33.593747,-97.100764,771,0,0,2400,0
A,12VA,HOP-ALONG,37.788056,-79.767778,1060,18000,18000,2100,0
A,12WV,CRAZY HORSE,38.343703,-82.111353,603,0,0,1200,0
A,13KS,DANIELS LANDING,37.697697,-97.109464,1332,0,0,2000,0
A,13ME,SOCATEAN BAY,45.776667,-69.802567,1196,18000,18000,2200,0
A,13NM,BEAVERHEAD,33.419511,-108.139494,7378,18000,18000,3800,0
A,13PA,RIGRTONA,41.682392,-79.452953,1703,18000,18000,2200,0
A,13WI,NOWATZSKI,43.698431,-89.004578,920,18000,18000,3000,0
A,14IA,EAST RIVER,43.360281,-94.442364,1235,0,0,2700,0
A,14LA,SERENITY FLD,30.615508,-90.536050,76,0,0,3600,0
A,14MA,KEVINS SEAPORT,42.274442,-72.599656,102,0,0,5200,0
A,14MO,ARROW AIRPARK,37.834469,-93.375339,901,0,0,2600,0
A,14MS,ROSE,32.345278,-89.034167,400,18000,18000,3500,0
A,14MT,SANDY ROCK,48.617897,-110.327061,2890,0,0,3400,0
A,14OI,PLEASANT HOME GLIDIN,40.919222,-82.114042,1050,0,0,2500,0
A,14TS,WYATT,27.421667,-98.604361,537,18000,18000,6000,0
A,14TT,MATHERS FLD,36.047147,-100.520803,2688,0,0,2000,0
A,15FL,CANNON CREEK AIRPARK,30.153742,-82.666406,125,18000,18000,3500,0
A,15IA,STELLA,42.235394,-90.406767,625,0,0,1400,0
A,15MO,MONTE CARLO,38.593439,-92.127444,744,0,0,1600,0
